Unnamed: 0,ID,Store,Start_of_Week,Week_Date,Fuel_Price,CPI,Unemployment,Type,Size,Week,Year,Temperature_C,Holiday_Name,Weekly_Sales,Ave_Sales,Label
2843,2843,20,2012-06-16,2012-06-22,3.56,214.606,7.1389999999999985,A,203742,25,2012,25.0,No Holiday,2060588.69,2107676.8703496507,Below
2844,2844,20,2012-06-23,2012-06-29,3.51,214.6467,7.1389999999999985,A,203742,26,2012,23.0,No Holiday,2055952.61,2107676.8703496507,Below
2845,2845,20,2012-06-30,2012-07-06,3.48,214.6874,7.28,A,203742,27,2012,26.0,Independence Day,2358055.3000000003,2107676.8703496507,Above
2846,2846,20,2012-07-07,2012-07-13,3.52,214.72799999999998,7.28,A,203742,28,2012,26.0,No Holiday,2134680.119999999,2107676.8703496507,Above
2847,2847,20,2012-07-14,2012-07-20,3.57,214.7331,7.28,A,203742,29,2012,24.0,No Holiday,1970170.29,2107676.8703496507,Below
2848,2848,20,2012-07-21,2012-07-27,3.65,214.7382,7.28,A,203742,30,2012,24.0,No Holiday,1911559.1000000003,2107676.8703496507,Below
2849,2849,20,2012-07-28,2012-08-03,3.65,214.7434,7.28,A,203742,31,2012,24.0,No Holiday,2094515.71,2107676.8703496507,Below
2850,2850,20,2012-08-04,2012-08-10,3.72,214.7485,7.28,A,203742,32,2012,24.0,No Holiday,2144245.39,2107676.8703496507,Above
2851,2851,20,2012-08-11,2012-08-17,3.81,214.8256,7.28,A,203742,33,2012,21.0,No Holiday,2045061.2200000002,2107676.8703496507,Below
2852,2852,20,2012-08-18,2012-08-24,3.83,214.9567,7.28,A,203742,34,2012,20.0,No Holiday,2005341.43,2107676.8703496507,Below
2853,2853,20,2012-08-25,2012-08-31,3.87,215.0878,7.28,A,203742,35,2012,23.0,No Holiday,2062481.5599999987,2107676.8703496507,Below
2854,2854,20,2012-09-01,2012-09-07,3.91,215.21900000000002,7.28,A,203742,36,2012,25.0,No Holiday,2080529.06,2107676.8703496507,Below
2855,2855,20,2012-09-08,2012-09-14,3.95,215.3584,7.28,A,203742,37,2012,18.0,No Holiday,2047949.98,2107676.8703496507,Below
2856,2856,20,2012-09-15,2012-09-21,4.04,215.5475,7.28,A,203742,38,2012,16.0,No Holiday,2028587.2399999998,2107676.8703496507,Below
2857,2857,20,2012-09-22,2012-09-28,4.0,215.7367,7.28,A,203742,39,2012,15.0,No Holiday,2008350.58,2107676.8703496507,Below
2858,2858,20,2012-09-29,2012-10-05,3.98,215.9259,7.292999999999998,A,203742,40,2012,16.0,No Holiday,2246411.89,2107676.8703496507,Above
2859,2859,20,2012-10-06,2012-10-12,4.0,216.1151,7.292999999999998,A,203742,41,2012,8.0,No Holiday,2162951.36,2107676.8703496507,Above
2860,2860,20,2012-10-13,2012-10-19,3.97,216.1465,7.292999999999998,A,203742,42,2012,13.0,No Holiday,1999363.49,2107676.8703496507,Below
2861,2861,20,2012-10-20,2012-10-26,3.88,216.1516,7.292999999999998,A,203742,43,2012,16.0,No Holiday,2031650.5499999996,2107676.8703496507,Below
2862,2862,21,2010-01-30,2010-02-05,2.57,210.7526,8.324,B,140167,5,2010,4.0,No Holiday,798593.88,756069.0833566433,Above
2863,2863,21,2010-02-06,2010-02-12,2.55,210.898,8.324,B,140167,6,2010,3.0,No Holiday,809321.4399999998,756069.0833566433,Above
2864,2864,21,2010-02-13,2010-02-19,2.51,210.9452,8.324,B,140167,7,2010,4.0,No Holiday,867283.2499999999,756069.0833566433,Above
2865,2865,21,2010-02-20,2010-02-26,2.56,210.976,8.324,B,140167,8,2010,7.0,No Holiday,749597.24,756069.0833566433,Below
2866,2866,21,2010-02-27,2010-03-05,2.62,211.0068,8.324,B,140167,9,2010,9.0,No Holiday,747444.32,756069.0833566433,Below
2867,2867,21,2010-03-06,2010-03-12,2.67,211.0376,8.324,B,140167,10,2010,14.0,No Holiday,712312.89,756069.0833566433,Below
2868,2868,21,2010-03-13,2010-03-19,2.72,210.8733,8.324,B,140167,11,2010,13.0,No Holiday,727070.0000000001,756069.0833566433,Below
2869,2869,21,2010-03-20,2010-03-26,2.73,210.6766,8.324,B,140167,12,2010,11.0,No Holiday,686497.5299999999,756069.0833566433,Below
2870,2870,21,2010-03-27,2010-04-02,2.72,210.4799,8.2,B,140167,13,2010,18.0,No Holiday,753664.12,756069.0833566433,Below
2871,2871,21,2010-04-03,2010-04-09,2.77,210.2832,8.2,B,140167,14,2010,19.0,No Holiday,751181.3999999998,756069.0833566433,Below
2872,2872,21,2010-04-10,2010-04-16,2.81,210.1495,8.2,B,140167,15,2010,20.0,No Holiday,716026.5100000001,756069.0833566433,Below
2873,2873,21,2010-04-17,2010-04-23,2.8,210.1001,8.2,B,140167,16,2010,18.0,No Holiday,718780.5900000004,756069.0833566433,Below
2874,2874,21,2010-04-24,2010-04-30,2.78,210.0506,8.2,B,140167,17,2010,19.0,No Holiday,680532.69,756069.0833566433,Below
2875,2875,21,2010-05-01,2010-05-07,2.84,210.0011,8.2,B,140167,18,2010,22.0,No Holiday,744969.42,756069.0833566433,Below
2876,2876,21,2010-05-08,2010-05-14,2.85,209.9985,8.2,B,140167,19,2010,23.0,No Holiday,723559.88,756069.0833566433,Below
2877,2877,21,2010-05-15,2010-05-21,2.83,210.2768,8.2,B,140167,20,2010,23.0,No Holiday,753361.7200000002,756069.0833566433,Below
2878,2878,21,2010-05-22,2010-05-28,2.76,210.5552,8.2,B,140167,21,2010,27.0,No Holiday,755214.2600000001,756069.0833566433,Below
2879,2879,21,2010-05-29,2010-06-04,2.7,210.8336,8.2,B,140167,22,2010,28.0,No Holiday,806012.4799999996,756069.0833566433,Above
2880,2880,21,2010-06-05,2010-06-11,2.67,211.112,8.2,B,140167,23,2010,29.0,No Holiday,784305.5499999998,756069.0833566433,Above
2881,2881,21,2010-06-12,2010-06-18,2.64,211.1097,8.2,B,140167,24,2010,30.0,No Holiday,785104.2899999998,756069.0833566433,Above
2882,2882,21,2010-06-19,2010-06-25,2.65,210.995,8.2,B,140167,25,2010,31.0,No Holiday,769848.7500000005,756069.0833566433,Above
2883,2883,21,2010-06-26,2010-07-02,2.67,210.8804,8.099,B,140167,26,2010,28.0,No Holiday,711470.7999999998,756069.0833566433,Below
2884,2884,21,2010-07-03,2010-07-09,2.64,210.7657,8.099,B,140167,27,2010,28.0,Independence Day,714677.4699999997,756069.0833566433,Below
2885,2885,21,2010-07-10,2010-07-16,2.62,210.7578,8.099,B,140167,28,2010,30.0,No Holiday,755098.41,756069.0833566433,Below
2886,2886,21,2010-07-17,2010-07-23,2.61,210.8921,8.099,B,140167,29,2010,31.0,No Holiday,765823.4799999999,756069.0833566433,Above
2887,2887,21,2010-07-24,2010-07-30,2.64,211.0265,8.099,B,140167,30,2010,29.0,No Holiday,715876.2699999998,756069.0833566433,Below
2888,2888,21,2010-07-31,2010-08-06,2.63,211.1608,8.099,B,140167,31,2010,32.0,No Holiday,739279.1900000002,756069.0833566433,Below
2889,2889,21,2010-08-07,2010-08-13,2.69,211.2951,8.099,B,140167,32,2010,32.0,No Holiday,793589.1799999996,756069.0833566433,Above
2890,2890,21,2010-08-14,2010-08-20,2.66,211.2597,8.099,B,140167,33,2010,32.0,No Holiday,848873.2799999998,756069.0833566433,Above
2891,2891,21,2010-08-21,2010-08-27,2.62,211.2242,8.099,B,140167,34,2010,30.0,No Holiday,855882.5700000002,756069.0833566433,Above
2892,2892,21,2010-08-28,2010-09-03,2.58,211.1887,8.099,B,140167,35,2010,28.0,No Holiday,727772.7999999998,756069.0833566433,Below
2893,2893,21,2010-09-04,2010-09-10,2.56,211.1532,8.099,B,140167,36,2010,26.0,No Holiday,674055.81,756069.0833566433,Below
2894,2894,21,2010-09-11,2010-09-17,2.58,211.1806,8.099,B,140167,37,2010,28.0,No Holiday,684340.86,756069.0833566433,Below
2895,2895,21,2010-09-18,2010-09-24,2.62,211.2553,8.099,B,140167,38,2010,27.0,No Holiday,671688.0599999999,756069.0833566433,Below
2896,2896,21,2010-09-25,2010-10-01,2.6,211.3299,8.163,B,140167,39,2010,21.0,No Holiday,677158.3899999999,756069.0833566433,Below
2897,2897,21,2010-10-02,2010-10-08,2.63,211.4045,8.163,B,140167,40,2010,19.0,No Holiday,680579.4899999998,756069.0833566433,Below
2898,2898,21,2010-10-09,2010-10-15,2.72,211.4713,8.163,B,140167,41,2010,20.0,No Holiday,693412.05,756069.0833566433,Below
2899,2899,21,2010-10-16,2010-10-22,2.72,211.5187,8.163,B,140167,42,2010,22.0,No Holiday,710668.4499999998,756069.0833566433,Below
2900,2900,21,2010-10-23,2010-10-29,2.72,211.5661,8.163,B,140167,43,2010,20.0,No Holiday,731756.6500000001,756069.0833566433,Below
2901,2901,21,2010-10-30,2010-11-05,2.69,211.6135,8.163,B,140167,44,2010,15.0,No Holiday,719888.7600000001,756069.0833566433,Below
2902,2902,21,2010-11-06,2010-11-12,2.73,211.6609,8.163,B,140167,45,2010,16.0,No Holiday,735796.3800000001,756069.0833566433,Below
2903,2903,21,2010-11-13,2010-11-19,2.77,211.547,8.163,B,140167,46,2010,11.0,No Holiday,756288.89,756069.0833566433,Above
2904,2904,21,2010-11-20,2010-11-26,2.74,211.4063,8.163,B,140167,47,2010,17.0,Thanksgiving Day,1245628.6100000006,756069.0833566433,Above
2905,2905,21,2010-11-27,2010-12-03,2.71,211.2655,8.163,B,140167,48,2010,10.0,No Holiday,829210.73,756069.0833566433,Above
2906,2906,21,2010-12-04,2010-12-10,2.84,211.1248,8.163,B,140167,49,2010,8.0,No Holiday,943891.64,756069.0833566433,Above
2907,2907,21,2010-12-11,2010-12-17,2.87,211.0645,8.163,B,140167,50,2010,9.0,No Holiday,1147556.8299999996,756069.0833566433,Above
2908,2908,21,2010-12-18,2010-12-24,2.89,211.0647,8.163,B,140167,51,2010,11.0,Christmas,1587257.7799999998,756069.0833566433,Above
2909,2909,21,2010-12-25,2010-12-31,2.94,211.0648,8.163,B,140167,52,2010,8.0,Christmas,672903.2300000002,756069.0833566433,Below
2910,2910,21,2011-01-01,2011-01-07,2.98,211.0649,8.027999999999999,B,140167,1,2011,7.0,New Year's Day,629152.06,756069.0833566433,Below
2911,2911,21,2011-01-08,2011-01-14,2.98,211.1177,8.027999999999999,B,140167,2,2011,1.0,No Holiday,650789.1299999999,756069.0833566433,Below
2912,2912,21,2011-01-15,2011-01-21,3.02,211.4865,8.027999999999999,B,140167,3,2011,6.0,No Holiday,663941.7300000003,756069.0833566433,Below
2913,2913,21,2011-01-22,2011-01-28,3.01,211.8553,8.027999999999999,B,140167,4,2011,7.0,No Holiday,649878.2899999999,756069.0833566433,Below
2914,2914,21,2011-01-29,2011-02-04,2.99,212.2241,8.027999999999999,B,140167,5,2011,2.0,No Holiday,596218.2399999999,756069.0833566433,Below
2915,2915,21,2011-02-05,2011-02-11,3.02,212.5929,8.027999999999999,B,140167,6,2011,1.0,No Holiday,771908.5100000001,756069.0833566433,Above
2916,2916,21,2011-02-12,2011-02-18,3.04,212.9033,8.027999999999999,B,140167,7,2011,15.0,No Holiday,884701.9199999998,756069.0833566433,Above
2917,2917,21,2011-02-19,2011-02-25,3.06,213.1904,8.027999999999999,B,140167,8,2011,16.0,No Holiday,768313.8500000003,756069.0833566433,Above
2918,2918,21,2011-02-26,2011-03-04,3.29,213.4775,8.027999999999999,B,140167,9,2011,15.0,No Holiday,796277.7200000002,756069.0833566433,Above
2919,2919,21,2011-03-05,2011-03-11,3.46,213.7646,8.027999999999999,B,140167,10,2011,13.0,No Holiday,763479.9,756069.0833566433,Above
2920,2920,21,2011-03-12,2011-03-18,3.49,214.0156,8.027999999999999,B,140167,11,2011,17.0,No Holiday,793569.0,756069.0833566433,Above
2921,2921,21,2011-03-19,2011-03-25,3.47,214.2522,8.027999999999999,B,140167,12,2011,21.0,No Holiday,753711.3200000002,756069.0833566433,Below
2922,2922,21,2011-03-26,2011-04-01,3.52,214.4887,7.931,B,140167,13,2011,14.0,No Holiday,732056.3699999995,756069.0833566433,Below
2923,2923,21,2011-04-02,2011-04-08,3.62,214.7252,7.931,B,140167,14,2011,20.0,No Holiday,744782.8899999999,756069.0833566433,Below
2924,2924,21,2011-04-09,2011-04-15,3.74,214.9421,7.931,B,140167,15,2011,22.0,No Holiday,768390.0500000002,756069.0833566433,Above
2925,2925,21,2011-04-16,2011-04-22,3.81,215.1097,7.931,B,140167,16,2011,22.0,No Holiday,801302.0100000001,756069.0833566433,Above
2926,2926,21,2011-04-23,2011-04-29,3.81,215.2773,7.931,B,140167,17,2011,21.0,No Holiday,783250.75,756069.0833566433,Above
2927,2927,21,2011-04-30,2011-05-06,3.91,215.4449,7.931,B,140167,18,2011,17.0,No Holiday,718898.33,756069.0833566433,Below
2928,2928,21,2011-05-07,2011-05-13,3.9,215.6125,7.931,B,140167,19,2011,24.0,No Holiday,754236.6999999998,756069.0833566433,Below
2929,2929,21,2011-05-14,2011-05-20,3.91,215.3835,7.931,B,140167,20,2011,20.0,No Holiday,744836.5599999998,756069.0833566433,Below
2930,2930,21,2011-05-21,2011-05-27,3.79,215.1545,7.931,B,140167,21,2011,25.0,No Holiday,744389.8099999998,756069.0833566433,Below
2931,2931,21,2011-05-28,2011-06-03,3.7,214.9255,7.931,B,140167,22,2011,29.0,No Holiday,773878.5800000002,756069.0833566433,Above
2932,2932,21,2011-06-04,2011-06-10,3.65,214.6965,7.931,B,140167,23,2011,29.0,No Holiday,794397.8899999999,756069.0833566433,Above
2933,2933,21,2011-06-11,2011-06-17,3.64,214.6514,7.931,B,140167,24,2011,31.0,No Holiday,823220.4300000003,756069.0833566433,Above
2934,2934,21,2011-06-18,2011-06-24,3.59,214.7441,7.931,B,140167,25,2011,30.0,No Holiday,771298.9800000002,756069.0833566433,Above
2935,2935,21,2011-06-25,2011-07-01,3.52,214.8369,7.852,B,140167,26,2011,31.0,No Holiday,784639.1200000001,756069.0833566433,Above
2936,2936,21,2011-07-02,2011-07-08,3.48,214.9296,7.852,B,140167,27,2011,32.0,Independence Day,734099.3999999998,756069.0833566433,Below
2937,2937,21,2011-07-09,2011-07-15,3.58,215.0134,7.852,B,140167,28,2011,33.0,No Holiday,728311.1499999998,756069.0833566433,Below
2938,2938,21,2011-07-16,2011-07-22,3.65,215.0749,7.852,B,140167,29,2011,32.0,No Holiday,784490.67,756069.0833566433,Above
2939,2939,21,2011-07-23,2011-07-29,3.68,215.1364,7.852,B,140167,30,2011,33.0,No Holiday,751167.12,756069.0833566433,Below
2940,2940,21,2011-07-30,2011-08-05,3.68,215.1979,7.852,B,140167,31,2011,35.0,No Holiday,783614.8900000001,756069.0833566433,Above
2941,2941,21,2011-08-06,2011-08-12,3.64,215.2593,7.852,B,140167,32,2011,34.0,No Holiday,776933.37,756069.0833566433,Above
2942,2942,21,2011-08-13,2011-08-19,3.55,215.3229,7.852,B,140167,33,2011,32.0,No Holiday,855546.5,756069.0833566433,Above
2943,2943,21,2011-08-20,2011-08-26,3.52,215.3869,7.852,B,140167,34,2011,33.0,No Holiday,821127.5300000005,756069.0833566433,Above
2944,2944,21,2011-08-27,2011-09-02,3.53,215.4509,7.852,B,140167,35,2011,33.0,No Holiday,705557.8000000003,756069.0833566433,Below
2945,2945,21,2011-09-03,2011-09-09,3.55,215.5148,7.852,B,140167,36,2011,26.0,No Holiday,653989.6499999998,756069.0833566433,Below
2946,2946,21,2011-09-10,2011-09-16,3.53,215.6944,7.852,B,140167,37,2011,27.0,No Holiday,653525.84,756069.0833566433,Below
2947,2947,21,2011-09-17,2011-09-23,3.47,216.0282,7.852,B,140167,38,2011,24.0,No Holiday,681913.2900000003,756069.0833566433,Below
2948,2948,21,2011-09-24,2011-09-30,3.36,216.362,7.852,B,140167,39,2011,26.0,No Holiday,651970.4800000001,756069.0833566433,Below
2949,2949,21,2011-10-01,2011-10-07,3.28,216.6958,7.441,B,140167,40,2011,22.0,No Holiday,663452.46,756069.0833566433,Below
2950,2950,21,2011-10-08,2011-10-14,3.27,217.0048,7.441,B,140167,41,2011,21.0,No Holiday,671379.4400000001,756069.0833566433,Below
2951,2951,21,2011-10-15,2011-10-21,3.35,217.165,7.441,B,140167,42,2011,18.0,No Holiday,729036.0600000002,756069.0833566433,Below
2952,2952,21,2011-10-22,2011-10-28,3.37,217.3252,7.441,B,140167,43,2011,19.0,No Holiday,738812.0000000001,756069.0833566433,Below
2953,2953,21,2011-10-29,2011-11-04,3.33,217.4854,7.441,B,140167,44,2011,13.0,No Holiday,767358.37,756069.0833566433,Above
2954,2954,21,2011-11-05,2011-11-11,3.3,217.6455,7.441,B,140167,45,2011,15.0,No Holiday,757369.8699999999,756069.0833566433,Above
2955,2955,21,2011-11-12,2011-11-18,3.31,217.86700000000002,7.441,B,140167,46,2011,17.0,No Holiday,737014.09,756069.0833566433,Below
2956,2956,21,2011-11-19,2011-11-25,3.24,218.113,7.441,B,140167,47,2011,14.0,Thanksgiving Day,1219263.4,756069.0833566433,Above
2957,2957,21,2011-11-26,2011-12-02,3.17,218.359,7.441,B,140167,48,2011,9.0,No Holiday,793184.2500000003,756069.0833566433,Above
2958,2958,21,2011-12-03,2011-12-09,3.16,218.605,7.441,B,140167,49,2011,5.0,No Holiday,897747.1299999999,756069.0833566433,Above
2959,2959,21,2011-12-10,2011-12-16,3.16,218.8218,7.441,B,140167,50,2011,10.0,No Holiday,1027584.51,756069.0833566433,Above
2960,2960,21,2011-12-17,2011-12-23,3.11,218.9995,7.441,B,140167,51,2011,8.0,No Holiday,1384552.1700000004,756069.0833566433,Above
2961,2961,21,2011-12-24,2011-12-30,3.13,219.1773,7.441,B,140167,52,2011,7.0,Christmas,804362.3600000001,756069.0833566433,Above
2962,2962,21,2011-12-31,2012-01-06,3.16,219.3551,7.057,B,140167,1,2012,9.0,New Year's Day,640181.86,756069.0833566433,Below
2963,2963,21,2012-01-07,2012-01-13,3.26,219.5328,7.057,B,140167,2,2012,7.0,No Holiday,631181.2500000002,756069.0833566433,Below
2964,2964,21,2012-01-14,2012-01-20,3.27,219.6258,7.057,B,140167,3,2012,11.0,No Holiday,651178.2000000001,756069.0833566433,Below
2965,2965,21,2012-01-21,2012-01-27,3.29,219.7189,7.057,B,140167,4,2012,10.0,No Holiday,611258.7100000002,756069.0833566433,Below
2966,2966,21,2012-01-28,2012-02-03,3.36,219.8119,7.057,B,140167,5,2012,13.0,No Holiday,680725.43,756069.0833566433,Below
2967,2967,21,2012-02-04,2012-02-10,3.41,219.9049,7.057,B,140167,6,2012,8.0,No Holiday,770652.79,756069.0833566433,Above
2968,2968,21,2012-02-11,2012-02-17,3.51,220.0652,7.057,B,140167,7,2012,7.0,No Holiday,834663.52,756069.0833566433,Above
2969,2969,21,2012-02-18,2012-02-24,3.56,220.2759,7.057,B,140167,8,2012,13.0,No Holiday,747099.0700000002,756069.0833566433,Below
2970,2970,21,2012-02-25,2012-03-02,3.63,220.4867,7.057,B,140167,9,2012,15.0,No Holiday,764385.4,756069.0833566433,Above
2971,2971,21,2012-03-03,2012-03-09,3.67,220.6974,7.057,B,140167,10,2012,14.0,No Holiday,755084.4,756069.0833566433,Below
2972,2972,21,2012-03-10,2012-03-16,3.73,220.8498,7.057,B,140167,11,2012,17.0,No Holiday,767338.3199999998,756069.0833566433,Above
2973,2973,21,2012-03-17,2012-03-23,3.79,220.9245,7.057,B,140167,12,2012,17.0,No Holiday,729759.9700000002,756069.0833566433,Below
2974,2974,21,2012-03-24,2012-03-30,3.84,220.9991,7.057,B,140167,13,2012,20.0,No Holiday,724798.7600000001,756069.0833566433,Below
2975,2975,21,2012-03-31,2012-04-06,3.89,221.0738,6.891,B,140167,14,2012,21.0,No Holiday,761956.5800000002,756069.0833566433,Above
2976,2976,21,2012-04-07,2012-04-13,3.89,221.1484,6.891,B,140167,15,2012,21.0,No Holiday,769319.0400000002,756069.0833566433,Above
2977,2977,21,2012-04-14,2012-04-20,3.88,221.2021,6.891,B,140167,16,2012,19.0,No Holiday,734858.9100000001,756069.0833566433,Below
2978,2978,21,2012-04-21,2012-04-27,3.81,221.2558,6.891,B,140167,17,2012,21.0,No Holiday,674829.5800000001,756069.0833566433,Below
2979,2979,21,2012-04-28,2012-05-04,3.75,221.3095,6.891,B,140167,18,2012,25.0,No Holiday,697645.3199999997,756069.0833566433,Below
2980,2980,21,2012-05-05,2012-05-11,3.69,221.3632,6.891,B,140167,19,2012,23.0,No Holiday,649945.5400000003,756069.0833566433,Below
2981,2981,21,2012-05-12,2012-05-18,3.63,221.3803,6.891,B,140167,20,2012,22.0,No Holiday,700554.16,756069.0833566433,Below
2982,2982,21,2012-05-19,2012-05-25,3.56,221.3828,6.891,B,140167,21,2012,26.0,No Holiday,722891.2399999999,756069.0833566433,Below
2983,2983,21,2012-05-26,2012-06-01,3.5,221.3853,6.891,B,140167,22,2012,26.0,No Holiday,695439.83,756069.0833566433,Below
2984,2984,21,2012-06-02,2012-06-08,3.45,221.3877,6.891,B,140167,23,2012,26.0,No Holiday,707895.7200000004,756069.0833566433,Below
2985,2985,21,2012-06-09,2012-06-15,3.39,221.40099999999998,6.891,B,140167,24,2012,28.0,No Holiday,727049.0400000003,756069.0833566433,Below
2986,2986,21,2012-06-16,2012-06-22,3.35,221.4412,6.891,B,140167,25,2012,28.0,No Holiday,735869.9999999999,756069.0833566433,Below
2987,2987,21,2012-06-23,2012-06-29,3.29,221.4813,6.891,B,140167,26,2012,31.0,No Holiday,716341.3900000001,756069.0833566433,Below
2988,2988,21,2012-06-30,2012-07-06,3.23,221.5215,6.565,B,140167,27,2012,30.0,Independence Day,693013.5899999997,756069.0833566433,Below
2989,2989,21,2012-07-07,2012-07-13,3.26,221.5617,6.565,B,140167,28,2012,28.0,No Holiday,668132.3599999999,756069.0833566433,Below
2990,2990,21,2012-07-14,2012-07-20,3.31,221.5701,6.565,B,140167,29,2012,29.0,No Holiday,691200.33,756069.0833566433,Below
2991,2991,21,2012-07-21,2012-07-27,3.41,221.5785,6.565,B,140167,30,2012,31.0,No Holiday,677789.1399999999,756069.0833566433,Below
2992,2992,21,2012-07-28,2012-08-03,3.42,221.58700000000002,6.565,B,140167,31,2012,33.0,No Holiday,693785.8500000003,756069.0833566433,Below
2993,2993,21,2012-08-04,2012-08-10,3.49,221.5954,6.565,B,140167,32,2012,32.0,No Holiday,700272.0100000001,756069.0833566433,Below
2994,2994,21,2012-08-11,2012-08-17,3.57,221.6751,6.565,B,140167,33,2012,30.0,No Holiday,751963.8100000002,756069.0833566433,Below
2995,2995,21,2012-08-18,2012-08-24,3.62,221.8084,6.565,B,140167,34,2012,25.0,No Holiday,802003.6100000001,756069.0833566433,Above
2996,2996,21,2012-08-25,2012-08-31,3.64,221.9416,6.565,B,140167,35,2012,29.0,No Holiday,763867.59,756069.0833566433,Above
2997,2997,21,2012-09-01,2012-09-07,3.73,222.0748,6.565,B,140167,36,2012,31.0,No Holiday,642827.2900000003,756069.0833566433,Below
2998,2998,21,2012-09-08,2012-09-14,3.72,222.2174,6.565,B,140167,37,2012,24.0,No Holiday,628494.6299999999,756069.0833566433,Below
2999,2999,21,2012-09-15,2012-09-21,3.72,222.4169,6.565,B,140167,38,2012,22.0,No Holiday,667151.4600000003,756069.0833566433,Below
3000,3000,21,2012-09-22,2012-09-28,3.67,222.6164,6.565,B,140167,39,2012,27.0,No Holiday,647097.6499999999,756069.0833566433,Below
3001,3001,21,2012-09-29,2012-10-05,3.62,222.8159,6.17,B,140167,40,2012,21.0,No Holiday,651768.91,756069.0833566433,Below
3002,3002,21,2012-10-06,2012-10-12,3.6,223.0154,6.17,B,140167,41,2012,16.0,No Holiday,653043.44,756069.0833566433,Below
3003,3003,21,2012-10-13,2012-10-19,3.59,223.0598,6.17,B,140167,42,2012,20.0,No Holiday,641368.1400000001,756069.0833566433,Below
3004,3004,21,2012-10-20,2012-10-26,3.51,223.0783,6.17,B,140167,43,2012,21.0,No Holiday,675202.8700000001,756069.0833566433,Below
3005,3005,22,2010-01-30,2010-02-05,2.79,135.3525,8.283,B,119557,5,2010,-4.0,No Holiday,1033017.37,1028501.0389510487,Above
3006,3006,22,2010-02-06,2010-02-12,2.77,135.4113,8.283,B,119557,6,2010,-2.0,No Holiday,1022571.25,1028501.0389510487,Below
3007,3007,22,2010-02-13,2010-02-19,2.75,135.4658,8.283,B,119557,7,2010,-0.0,No Holiday,988467.61,1028501.0389510487,Below
3008,3008,22,2010-02-20,2010-02-26,2.75,135.5195,8.283,B,119557,8,2010,2.0,No Holiday,899761.4799999999,1028501.0389510487,Below
3009,3009,22,2010-02-27,2010-03-05,2.77,135.5733,8.283,B,119557,9,2010,3.0,No Holiday,1009201.24,1028501.0389510487,Below
3010,3010,22,2010-03-06,2010-03-12,2.8,135.627,8.283,B,119557,10,2010,6.0,No Holiday,967187.37,1028501.0389510487,Below
3011,3011,22,2010-03-13,2010-03-19,2.83,135.6682,8.283,B,119557,11,2010,8.0,No Holiday,966145.09,1028501.0389510487,Below
3012,3012,22,2010-03-20,2010-03-26,2.83,135.7074,8.283,B,119557,12,2010,9.0,No Holiday,1012075.12,1028501.0389510487,Below
3013,3013,22,2010-03-27,2010-04-02,2.83,135.7465,8.347999999999999,B,119557,13,2010,7.0,No Holiday,1177340.99,1028501.0389510487,Above
3014,3014,22,2010-04-03,2010-04-09,2.85,135.7856,8.347999999999999,B,119557,14,2010,14.0,No Holiday,1033171.07,1028501.0389510487,Above
3015,3015,22,2010-04-10,2010-04-16,2.88,135.8272,8.347999999999999,B,119557,15,2010,11.0,No Holiday,1000968.6700000002,1028501.0389510487,Below
3016,3016,22,2010-04-17,2010-04-23,2.9,135.8722,8.347999999999999,B,119557,16,2010,11.0,No Holiday,969594.47,1028501.0389510487,Below
3017,3017,22,2010-04-24,2010-04-30,2.94,135.9171,8.347999999999999,B,119557,17,2010,11.0,No Holiday,977683.0600000005,1028501.0389510487,Below
3018,3018,22,2010-05-01,2010-05-07,2.98,135.96200000000002,8.347999999999999,B,119557,18,2010,18.0,No Holiday,1052973.2800000005,1028501.0389510487,Above
3019,3019,22,2010-05-08,2010-05-14,2.98,136.0104,8.347999999999999,B,119557,19,2010,11.0,No Holiday,973585.33,1028501.0389510487,Below
3020,3020,22,2010-05-15,2010-05-21,2.96,136.0797,8.347999999999999,B,119557,20,2010,16.0,No Holiday,979977.8899999995,1028501.0389510487,Below
3021,3021,22,2010-05-22,2010-05-28,2.91,136.1489,8.347999999999999,B,119557,21,2010,19.0,No Holiday,1103740.3999999994,1028501.0389510487,Above
3022,3022,22,2010-05-29,2010-06-04,2.86,136.2182,8.347999999999999,B,119557,22,2010,21.0,No Holiday,1095539.13,1028501.0389510487,Above
3023,3023,22,2010-06-05,2010-06-11,2.83,136.2874,8.347999999999999,B,119557,23,2010,18.0,No Holiday,1061196.4700000002,1028501.0389510487,Above
3024,3024,22,2010-06-12,2010-06-18,2.8,136.3243,8.347999999999999,B,119557,24,2010,20.0,No Holiday,1052895.2499999998,1028501.0389510487,Above
3025,3025,22,2010-06-19,2010-06-25,2.81,136.3483,8.347999999999999,B,119557,25,2010,24.0,No Holiday,1095020.33,1028501.0389510487,Above
3026,3026,22,2010-06-26,2010-07-02,2.82,136.3723,8.433,B,119557,26,2010,23.0,No Holiday,1120259.7100000002,1028501.0389510487,Above
3027,3027,22,2010-07-03,2010-07-09,2.81,136.3963,8.433,B,119557,27,2010,26.0,Independence Day,1092654.26,1028501.0389510487,Above
3028,3028,22,2010-07-10,2010-07-16,2.8,136.418,8.433,B,119557,28,2010,25.0,No Holiday,988392.99,1028501.0389510487,Below
3029,3029,22,2010-07-17,2010-07-23,2.78,136.4367,8.433,B,119557,29,2010,25.0,No Holiday,974123.1999999995,1028501.0389510487,Below
